date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:55%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=16	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.790e62.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:08	6029/6029	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:56%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=15	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexa1ca.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:56%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=15	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.7aa1ca.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:08	15751/15751	U-----	200	untouched ('OK')	image/png	etag:%22c0163e28-3d87-456edd0503d40%22	http://www.codeslinger.co.uk/pages/projects/mastersystem/images/alex.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/mastersystem/images/alex.png	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:09	16177/16177	U-----	200	untouched ('OK')	image/png	etag:%22c0163e2e-3f31-456edd0bb0d00%22	http://www.codeslinger.co.uk/pages/projects/mastersystem/images/columns.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/mastersystem/images/columns.png	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:09	5160/5160	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=25	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index15f5.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=25)
18:35:10	641/641	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=24	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexfa2a.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=24)
18:35:10	638/638	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=23	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index02cb.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=23)
18:35:11	654/654	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=21	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexc6eb.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=21)
18:35:11	684/684	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=20	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index001f.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=20)
18:35:11	632/632	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=19	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index63fc.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=19)
18:35:12	5474/5474	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:58%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=14	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index0b69.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:35:00%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=14	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.7b0b69.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:12	10847/10847	U-----	200	untouched ('OK')	image/png	etag:%22c0163e33-2a5f-4562149afa540%22	http://www.codeslinger.co.uk/pages/projects/mastersystem/images/zexall.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/mastersystem/images/zexall.png	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:13	7058/7058	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:58%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=12	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index678b.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:16	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:35:01%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=12	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.7c678b.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:16	12756/12756	U-----	200	untouched ('OK')	image/png	etag:%22c0163e31-31d4-4556c662e9380%22	http://www.codeslinger.co.uk/pages/projects/mastersystem/images/greatsoccer.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/mastersystem/images/greatsoccer.png	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:17	13150/13150	U-----	200	untouched ('OK')	image/png	etag:%22c0163e2f-335e-4556c65e24840%22	http://www.codeslinger.co.uk/pages/projects/mastersystem/images/ghosthouse.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/mastersystem/images/ghosthouse.png	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:17	5455/5455	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:59%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=10	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index64b4.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:35:05%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=10	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.7d64b4.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:18	6342/6342	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:52:00%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=9	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexb5fb.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:35:06%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=9	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.7eb5fb.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:19	14130/14130	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:35:07%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?paged=3	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index8a68.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?paged=2)
18:35:20	1436/1436	U-----	200	untouched ('OK')	text/css	etag:%224015df17-59c-451beda1fdd00%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/login.css?version=2.5.1	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/logina29f.css	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-login.php)
18:35:20	13212/13212	U-----	200	untouched ('OK')	text/css	etag:%224015df18-339c-451beda1fdd00%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresha29f.css	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-login.php)
18:35:20	1652/1652	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:42%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-login.php?action=lostpassword	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-loginc2b6.html	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-login.php)
18:35:24	634/634	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=11	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexa9b6.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=11)
18:35:24	636/636	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=3	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexe616.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=3)
18:35:25	655/655	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=8	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexf0a1.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=8)
18:35:25	1756/1756	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=7	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexaf44.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=7)
18:35:25	637/637	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=6	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index1d26.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=6)
18:35:26	1282/1282	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=4	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index197c.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=4)
18:35:26	645/645	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=18	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index806e.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=18)
18:35:27	3280/3280	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=17	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index4d88.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=17)
18:35:27	631/631	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=16	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index2231.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=16)
18:35:28	645/645	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=15	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index2466.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=15)
18:35:28	629/629	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=14	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index07c9.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=14)
18:35:28	627/627	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=12	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexebe7.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=12)
18:35:29	647/647	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=10	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index5045.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=10)
18:35:29	647/647	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=9	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index57a0.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=9)
18:35:29	3184/3184	U-----	200	untouched ('OK')	image/gif	etag:%22283b28-c70-451beda109ac0%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/logo-login.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/logo-login.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/login.css?version=2.5.1)
18:35:29	395/395	U-----	200	untouched ('OK')	image/gif	etag:%22283b21-18b-451beda109ac0%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/bubble_bg.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/bubble_bg.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1)
18:35:30	1067/1067	U-----	200	untouched ('OK')	image/gif	etag:%22283b16-42b-451beda109ac0%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/comment-stalk-fresh.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/comment-stalk-fresh.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1)
18:35:30	785/785	U-----	200	untouched ('OK')	image/png	etag:%22283b18-311-451beda109ac0%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/fade-butt.png	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/fade-butt.png	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1)
18:35:30	880/880	U-----	200	untouched ('OK')	image/png	etag:%22283b26-370-451beda109ac0%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/logo-ghost.png	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/logo-ghost.png	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1)
18:35:31	71/71	U-----	200	untouched ('OK')	image/gif	etag:%22283b24-47-451beda1fdd00%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/toggle-arrow.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/toggle-arrow.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1)
18:35:31	181/181	U-----	200	untouched ('OK')	image/gif	etag:%22283b12-b5-451beda109ac0%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/xit.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-admin/images/xit.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-admin/css/colors-fresh.css?version=2.5.1)
